AccNum	Query	STitle	Species	TaxID	Lineage	PcPositive	PcIdentity	AlnLength	SAccNum	SAllSeqID	Mismatch	GapOpen	QStart	QEnd	QLength	SStart	SEnd	SLength	EValue	BitScore	PcPosOrig	Name	QueryName	ClusterID	DomArch.Pfam	DomArch.SMART	DomArch.Phobius	DomArch.Gene3D	DomArch.TMHMM	DomArch.SignalP_GRAM_POSITIVE	DomArch.SUPERFAMILY	DomArch.MobiDBLite	DomArch.TIGRFAM
WP_000918359.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.32	83.86	471	WP_000918359	ref|WP_000918359.1|	74	1	1	469	469	1	471	471	0	715	91.93	BProteo_Ecoli_WP_000918359.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918361.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	83.86	471	WP_000918361	ref|WP_000918361.1|	74	1	1	469	469	1	471	471	0	714	91.72	BProteo_Ecoli_WP_000918361.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918362.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Enterobacteriaceae]	Escherichia	561	Bacteria>Proteobacteria	92.11	83.86	471	WP_000918362	ref|WP_000918362.1|	74	1	1	469	469	1	471	471	0	715	91.72	BProteo_E_WP_000918362.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918363.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Proteobacteria]	Enterobacteriaceae	543	Bacteria>Proteobacteria	92.32	84.08	471	WP_000918363	ref|WP_000918363.1|;ref|NP_418476.1|;ref|NP_709868.1|	73	1	1	469	469	1	471	471	0	716	91.93	BProteo_E_WP_000918363.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918364.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Escherichia]	Escherichia	561	Bacteria>Proteobacteria	92.32	84.08	471	WP_000918364	ref|WP_000918364.1|	73	1	1	469	469	1	471	471	0	716	91.93	BProteo_E_WP_000918364.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918366.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.32	83.86	471	WP_000918366	ref|WP_000918366.1|;ref|NP_313061.1|	74	1	1	469	469	1	471	471	0	715	91.93	BProteo_Ecoli_WP_000918366.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918367.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.32	84.08	471	WP_000918367	ref|WP_000918367.1|	73	1	1	469	469	1	471	471	0	715	91.93	BProteo_Ecoli_WP_000918367.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918368.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	92.32	83.86	471	WP_000918368	ref|WP_000918368.1|	74	1	1	469	469	1	471	471	0	716	91.93	BProteo_E_WP_000918368.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918369.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	92.32	84.29	471	WP_000918369	ref|WP_000918369.1|	72	1	1	469	469	1	471	471	0	716	91.93	BProteo_E_WP_000918369.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918370.1	ALE23408.1	replicative DNA helicase [Salmonella enterica]	Salmonella	590	Bacteria>Proteobacteria	93.82	85.56	471	WP_000918370	ref|WP_000918370.1|	66	1	1	469	469	1	471	471	0	714	93.42	BProteo_S_WP_000918370.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918371.1	ALE23408.1	replicative DNA helicase [Salmonella bongori]	Salmonella bongori	54736	Bacteria>Proteobacteria	93.82	85.56	471	WP_000918371	ref|WP_000918371.1|	66	1	1	469	469	1	471	471	0	715	93.42	BProteo_Sbongori_WP_000918371.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918372.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.32	83.86	471	WP_000918372	ref|WP_000918372.1|	74	1	1	469	469	1	471	471	0	715	91.93	BProteo_Ecoli_WP_000918372.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_000918374.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	92.53	84.29	471	WP_000918374	ref|WP_000918374.1|	72	1	1	469	469	1	471	471	0	718	92.14	BProteo_E_WP_000918374.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001296639.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Escherichia]	Escherichia	561	Bacteria>Proteobacteria	92.32	83.65	471	WP_001296639	ref|WP_001296639.1|	75	1	1	469	469	1	471	471	0	713	91.93	BProteo_E_WP_001296639.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001385611.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.32	83.65	471	WP_001385611	ref|WP_001385611.1|	75	1	1	469	469	1	471	471	0	714	91.93	BProteo_Ecoli_WP_001385611.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001403862.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.32	83.86	471	WP_001403862	ref|WP_001403862.1|	74	1	1	469	469	1	471	471	0	716	91.93	BProteo_Ecoli_WP_001403862.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001434078.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	84.08	471	WP_001434078	ref|WP_001434078.1|	73	1	1	469	469	1	471	471	0	715	91.72	BProteo_Ecoli_WP_001434078.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001466530.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	83.86	471	WP_001466530	ref|WP_001466530.1|	74	1	1	469	469	1	471	471	0	712	91.72	BProteo_Ecoli_WP_001466530.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	""		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001494616.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	83.86	471	WP_001494616	ref|WP_001494616.1|	74	1	1	469	469	1	471	471	0	708	91.72	BProteo_Ecoli_WP_001494616.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001501571.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	83.86	471	WP_001501571	ref|WP_001501571.1|	74	1	1	469	469	1	471	471	0	714	91.72	BProteo_Ecoli_WP_001501571.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001514814.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	92.11	83.86	471	WP_001514814	ref|WP_001514814.1|	74	1	1	469	469	1	471	471	0	715	91.72	BProteo_E_WP_001514814.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001517572.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Escherichia]	Escherichia	561	Bacteria>Proteobacteria	92.32	84.08	471	WP_001517572	ref|WP_001517572.1|	73	1	1	469	469	1	471	471	0	717	91.93	BProteo_E_WP_001517572.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001522325.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	91.9	83.86	471	WP_001522325	ref|WP_001522325.1|	74	1	1	469	469	1	471	471	0	710	91.51	BProteo_Ecoli_WP_001522325.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001533944.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.32	83.86	471	WP_001533944	ref|WP_001533944.1|	74	1	1	469	469	1	471	471	0	715	91.93	BProteo_Ecoli_WP_001533944.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001568748.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	83.65	471	WP_001568748	ref|WP_001568748.1|	75	1	1	469	469	1	471	471	0	711	91.72	BProteo_Ecoli_WP_001568748.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	""		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001575823.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	83.86	471	WP_001575823	ref|WP_001575823.1|	74	1	1	469	469	1	471	471	0	714	91.72	BProteo_Ecoli_WP_001575823.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001669477.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	83.86	471	WP_001669477	ref|WP_001669477.1|	74	1	1	469	469	1	471	471	0	713	91.72	BProteo_Ecoli_WP_001669477.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001688148.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.32	83.86	471	WP_001688148	ref|WP_001688148.1|	74	1	1	469	469	1	471	471	0	714	91.93	BProteo_Ecoli_WP_001688148.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001690575.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	83.65	471	WP_001690575	ref|WP_001690575.1|	75	1	1	469	469	1	471	471	0	713	91.72	BProteo_Ecoli_WP_001690575.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001691298.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	83.86	471	WP_001691298	ref|WP_001691298.1|	74	1	1	469	469	1	471	471	0	712	91.72	BProteo_Ecoli_WP_001691298.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001704732.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	83.86	471	WP_001704732	ref|WP_001704732.1|	74	1	1	469	469	1	471	471	0	712	91.72	BProteo_Ecoli_WP_001704732.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	""		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_001740866.1	ALE23408.1	replicative DNA helicase [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	92.11	83.86	471	WP_001740866	ref|WP_001740866.1|	74	1	1	469	469	1	471	471	0	710	91.72	BProteo_Ecoli_WP_001740866.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_002209095.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Yersinia pseudotuberculosis complex]	Yersinia pseudotuberculosis complex	1649845	Bacteria>Proteobacteria	94.88	87.85	469	WP_002209095	ref|WP_002209095.1|	56	1	1	469	469	1	468	468	0	716	94.88	BProteo_Ypseudotuberculosis_WP_002209095.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002431749.1	ALE23408.1	replicative DNA helicase [Escherichia fergusonii]	Escherichia	561	Bacteria>Proteobacteria	92.32	83.86	471	WP_002431749	ref|WP_002431749.1|	74	1	1	469	469	1	471	471	0	714	91.93	BProteo_E_WP_002431749.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_002438369.1	ALE23408.1	replicative DNA helicase [Atlantibacter hermannii]	Atlantibacter hermannii	565	Bacteria>Proteobacteria	94.24	88.27	469	WP_002438369	ref|WP_002438369.1|	54	1	1	469	469	1	468	468	0	720	94.24	BProteo_Ahermannii_WP_002438369.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002445200.1	ALE23408.1	replicative DNA helicase [Shimwellia blattae]	Shimwellia blattae	563	Bacteria>Proteobacteria	92.96	86.41	471	WP_002445200	ref|WP_002445200.1|	62	1	1	469	469	1	471	471	0	712	92.57	BProteo_Sblattae_WP_002445200.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_002884942.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	92.53	84.71	471	WP_002884942	ref|WP_002884942.1|;ref|YP_005224576.1|	70	1	1	469	469	1	471	471	0	715	92.14	BProteo_E_WP_002884942.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_003031715.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	92.53	84.08	471	WP_003031715	ref|WP_003031715.1|	73	1	1	469	469	1	471	471	0	714	92.14	BProteo_E_WP_003031715.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_003826610.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	92.53	84.08	471	WP_003826610	ref|WP_003826610.1|	73	1	1	469	469	1	471	471	0	714	92.14	BProteo_E_WP_003826610.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_003855755.1	ALE23408.1	MULTISPECIES: replicative DNA helicase [Pantoea]	Pantoea	53335	Bacteria>Proteobacteria	92.32	85.71	469	WP_003855755	ref|WP_003855755.1|	66	1	1	469	469	1	468	468	0	704	92.32	BProteo_P_WP_003855755.1	BProteo_Pmirabilis_ALE23408.1	1.998	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction+consensus disorder prediction	DnaB
