AccNum	Query	STitle	Species	TaxID	Lineage	PcPositive	PcIdentity	AlnLength	SAccNum	SAllSeqID	Mismatch	GapOpen	QStart	QEnd	QLength	SStart	SEnd	SLength	EValue	BitScore	PcPosOrig	Name	QueryName	ClusterID	DomArch.Pfam	DomArch.SMART	DomArch.Phobius	DomArch.Gene3D	DomArch.TMHMM	DomArch.SignalP_GRAM_POSITIVE	DomArch.SUPERFAMILY	DomArch.MobiDBLite	DomArch.TIGRFAM
WP_005200395.1	Mycobacterium_Pfam-1	DUF721 family protein [Gordonia rubripertincta]	Gordonia rubripertincta	36822	Bacteria>Actinobacteria	71.59	57.95	88	WP_005200395	ref|WP_005200395.1|	37	0	1	88	88	83	170	195	8.29e-22	93.4	71.59	BActino_Grubripertincta_WP_005200395.1	Mycobacterium_Pfam-1	5.28	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_005205889.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Gordonia]	Gordonia	2053	Bacteria>Actinobacteria	72.73	57.95	88	WP_005205889	ref|WP_005205889.1|	37	0	1	88	88	75	162	187	2.33e-23	97.3	72.73	BActino_G_WP_005205889.1	Mycobacterium_Pfam-1	5.28	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_005249104.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Rhodococcus]	Rhodococcus	1827	Bacteria>Actinobacteria	79.55	65.91	88	WP_005249104	ref|WP_005249104.1|	30	0	1	88	88	75	162	187	3.87e-23	96.5	79.55	BActino_R_WP_005249104.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_005263477.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Rhodococcus]	Rhodococcus	1827	Bacteria>Actinobacteria	79.55	65.91	88	WP_005263477	ref|WP_005263477.1|	30	0	1	88	88	75	162	187	2.92e-23	96.9	79.55	BActino_R_WP_005263477.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_005280471.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Corynebacterium accolens]	Corynebacterium accolens	38284	Bacteria>Actinobacteria	60.23	36.36	88	WP_005280471	ref|WP_005280471.1|	56	0	1	88	88	77	164	189	3.31e-21	91.5	60.23	BActino_Caccolens_WP_005280471.1	Mycobacterium_Pfam-1	80.1	DciA							consensus disorder prediction+consensus disorder prediction	
WP_005516606.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Rhodococcus]	Rhodococcus	1827	Bacteria>Actinobacteria	80.68	67.04	88	WP_005516606	ref|WP_005516606.1|	29	0	1	88	88	71	158	183	3.16e-23	96.5	80.68	BActino_R_WP_005516606.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_005530686.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Corynebacterium striatum]	Corynebacterium striatum	43770	Bacteria>Actinobacteria	63.64	39.77	88	WP_005530686	ref|WP_005530686.1|	53	0	1	88	88	61	148	173	5.07e-22	93.4	63.64	BActino_Cstriatum_WP_005530686.1	Mycobacterium_Pfam-1	26.4	DciA							consensus disorder prediction	
WP_005940445.1	Mycobacterium_Pfam-1	DUF721 family protein [Gordonia hirsuta]	Gordonia hirsuta	53427	Bacteria>Actinobacteria	76.14	63.64	88	WP_005940445	ref|WP_005940445.1|	32	0	1	88	88	67	154	179	1.92e-24	99.6	76.14	BActino_Ghirsuta_WP_005940445.1	Mycobacterium_Pfam-1	94.1	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_006337449.1	Mycobacterium_Pfam-1	DUF721 family protein [Gordonia rhizosphera]	Gordonia rhizosphera	83341	Bacteria>Actinobacteria	73.86	61.36	88	WP_006337449	ref|WP_006337449.1|	34	0	1	88	88	82	169	194	1.08e-21	93	73.86	BActino_Grhizosphera_WP_006337449.1	Mycobacterium_Pfam-1	24.4	DciA							consensus disorder prediction+consensus disorder prediction	
WP_006361174.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Gordonia]	Gordonia	2053	Bacteria>Actinobacteria	71.59	57.95	88	WP_006361174	ref|WP_006361174.1|	37	0	1	88	88	83	170	195	2.94e-22	94.6	71.59	BActino_G_WP_006361174.1	Mycobacterium_Pfam-1	5.28	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_006368620.1	Mycobacterium_Pfam-1	DUF721 family protein [Gordonia polyisoprenivorans]	Gordonia polyisoprenivorans	84595	Bacteria>Actinobacteria	73.86	59.09	88	WP_006368620	ref|WP_006368620.1|	36	0	1	88	88	84	171	196	1.56e-22	95.3	73.86	BActino_Gpolyisoprenivorans_WP_006368620.1	Mycobacterium_Pfam-1	5.28	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_006437503.1	Mycobacterium_Pfam-1	DUF721 family protein [Gordonia amicalis]	Gordonia	2053	Bacteria>Actinobacteria	71.59	57.95	88	WP_006437503	ref|WP_006437503.1|	37	0	1	88	88	83	170	195	6.83e-22	93.4	71.59	BActino_G_WP_006437503.1	Mycobacterium_Pfam-1	5.28	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_006503829.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Austwickia chelonae]	Austwickia chelonae	100225	Bacteria>Actinobacteria	59.09	44.83	87	WP_006503829	ref|WP_006503829.1|	48	0	2	88	88	58	144	170	8.19e-22	92.6	59.77	BActino_Achelonae_WP_006503829.1	Mycobacterium_Pfam-1	30.2	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_006550914.1	Mycobacterium_Pfam-1	DUF721 family protein [Rhodococcus pyridinivorans]	Rhodococcus pyridinivorans	103816	Bacteria>Actinobacteria	79.55	63.64	88	WP_006550914	ref|WP_006550914.1|	32	0	1	88	88	78	165	190	4.35e-22	93.8	79.55	BActino_Rpyridinivorans_WP_006550914.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction	
WP_006768689.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Corynebacterium efficiens]	Corynebacterium efficiens	152794	Bacteria>Actinobacteria	59.09	43.18	88	WP_006768689	ref|WP_006768689.1|	50	0	1	88	88	81	168	193	4.62e-23	96.5	59.09	BActino_Cefficiens_WP_006768689.1	Mycobacterium_Pfam-1	73.1	DciA							consensus disorder prediction+consensus disorder prediction	
WP_006868467.1	Mycobacterium_Pfam-1	DUF721 family protein [Gordonia namibiensis]	Gordonia namibiensis	168480	Bacteria>Actinobacteria	71.59	57.95	88	WP_006868467	ref|WP_006868467.1|	37	0	1	88	88	83	170	195	1.29e-21	93	71.59	BActino_Gnamibiensis_WP_006868467.1	Mycobacterium_Pfam-1	5.28	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_006896772.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Gordonia]	Gordonia	2053	Bacteria>Actinobacteria	68.18	53.41	88	WP_006896772	ref|WP_006896772.1|	41	0	1	88	88	71	158	183	1.78e-22	94.6	68.18	BActino_G_WP_006896772.1	Mycobacterium_Pfam-1	37.2	DciA							consensus disorder prediction+consensus disorder prediction	
WP_006900246.1	Mycobacterium_Pfam-1	DUF721 family protein [Gordonia paraffinivorans]	Gordonia paraffinivorans	175628	Bacteria>Actinobacteria	72.73	54.55	88	WP_006900246	ref|WP_006900246.1|	40	0	1	88	88	84	171	196	6.07e-22	93.8	72.73	BActino_Gparaffinivorans_WP_006900246.1	Mycobacterium_Pfam-1	5.28	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_006934465.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Rhodococcus]	Rhodococcus	1827	Bacteria>Actinobacteria	79.55	70.46	88	WP_006934465	ref|WP_006934465.1|	26	0	1	88	88	70	157	182	1e-22	95.3	79.55	BActino_R_WP_006934465.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_007316618.1	Mycobacterium_Pfam-1	DUF721 family protein [Gordonia effusa]	Gordonia effusa	263908	Bacteria>Actinobacteria	71.59	59.09	88	WP_007316618	ref|WP_007316618.1|	36	0	1	88	88	60	147	172	6.56e-22	93	71.59	BActino_Geffusa_WP_007316618.1	Mycobacterium_Pfam-1	108.1	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_007383289.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 domain-containing protein [Streptomyces]	Streptomyces	1883	Bacteria>Actinobacteria	59.09	36.67	90	WP_007383289	ref|WP_007383289.1|	55	1	1	88	88	68	157	183	2.22e-21	91.9	57.78	BActino_S_WP_007383289.1	Mycobacterium_Pfam-1	3.92	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_007769788.1	Mycobacterium_Pfam-1	DUF721 family protein [Mycobacterium colombiense]	Mycobacterium colombiense	339268	Bacteria>Actinobacteria	87.5	81.82	88	WP_007769788	ref|WP_007769788.1|	16	0	1	88	88	71	158	183	1.59e-21	92.2	87.5	BActino_Mcolombiense_WP_007769788.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction	
WP_008193015.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 domain-containing protein [unclassified Thermotoga]	unclassified Thermotoga	2631113	Bacteria>Thermotogae	50	25.29	87	WP_008193015	ref|WP_008193015.1|	65	0	2	88	88	4	90	101	6.15e-23	93.4	50.57	BThermo_uThermotoga_WP_008193015.1	Mycobacterium_Pfam-1	22.5	DciA							""	
WP_008262510.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Mycobacterium]	Mycobacterium	1763	Bacteria>Actinobacteria	89.77	80.68	88	WP_008262510	ref|WP_008262510.1|	17	0	1	88	88	75	162	187	3.19e-22	94.2	89.77	BActino_M_WP_008262510.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction	
WP_008711612.1	Mycobacterium_Pfam-1	DUF721 family protein [Rhodococcus sp. AW25M09]	Rhodococcus sp. AW25M09	1268303	Bacteria>Actinobacteria	79.55	65.91	88	WP_008711612	ref|WP_008711612.1|	30	0	1	88	88	74	161	186	3.4e-21	91.5	79.55	BActino_Rsp._WP_008711612.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_008743891.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 domain-containing protein [unclassified Streptomyces]	Streptomyces	1883	Bacteria>Actinobacteria	57.95	37.5	88	WP_008743891	ref|WP_008743891.1|	55	0	1	88	88	61	148	174	7.51e-22	93	57.95	BActino_S_WP_008743891.1	Mycobacterium_Pfam-1	4.33	DciA							consensus disorder prediction+consensus disorder prediction	
WP_009357113.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Arthrobacter nitrophenolicus]	Arthrobacter nitrophenolicus	683150	Bacteria>Actinobacteria	60.23	42.53	87	WP_009357113	ref|WP_009357113.1|	50	0	2	88	88	75	161	186	1.08e-22	95.3	60.92	BActino_Anitrophenolicus_WP_009357113.1	Mycobacterium_Pfam-1	6.28	DciA							consensus disorder prediction	
WP_009476748.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Rhodococcus]	Rhodococcus	1827	Bacteria>Actinobacteria	79.55	65.91	88	WP_009476748	ref|WP_009476748.1|	30	0	1	88	88	76	163	188	3.97e-23	96.5	79.55	BActino_R_WP_009476748.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_009679864.1	Mycobacterium_Pfam-1	DUF721 family protein [Gordonia neofelifaecis]	Gordonia neofelifaecis	945692	Bacteria>Actinobacteria	70.45	52.27	88	WP_009679864	ref|WP_009679864.1|	42	0	1	88	88	71	158	183	1.33e-22	94.9	70.45	BActino_Gneofelifaecis_WP_009679864.1	Mycobacterium_Pfam-1	37.2	DciA							consensus disorder prediction+consensus disorder prediction	
WP_009716477.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Streptomyces himastatinicus]	Streptomyces	1883	Bacteria>Actinobacteria	64.77	42.22	90	WP_009716477	ref|WP_009716477.1|	50	1	1	88	88	59	148	174	3.07e-21	91.5	63.33	BActino_S_WP_009716477.1	Mycobacterium_Pfam-1	3.92	DciA							consensus disorder prediction+consensus disorder prediction	
WP_009954878.1	Mycobacterium_Pfam-1	DUF721 family protein, partial [Mycobacterium intracellulare]	Mycobacterium intracellulare	1767	Bacteria>Actinobacteria	89.77	80.68	88	WP_009954878	ref|WP_009954878.1|	17	0	1	88	88	18	105	130	1.06e-21	91.1	89.77	BActino_Mintracellulare_WP_009954878.1	Mycobacterium_Pfam-1	1.432	DciA							""	
WP_010595443.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Rhodococcus]	Rhodococcus	1827	Bacteria>Actinobacteria	76.14	65.91	88	WP_010595443	ref|WP_010595443.1|	30	0	1	88	88	70	157	182	1.02e-21	92.6	76.14	BActino_R_WP_010595443.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_010838994.1	Mycobacterium_Pfam-1	DUF721 family protein [Rhodococcus rhodnii]	Rhodococcus rhodnii	38312	Bacteria>Actinobacteria	76.13	65.52	87	WP_010838994	ref|WP_010838994.1|	30	0	2	88	88	74	160	185	5.01e-22	93.8	77.01	BActino_Rrhodnii_WP_010838994.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_010843054.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Gordonia]	Gordonia	2053	Bacteria>Actinobacteria	71.59	56.82	88	WP_010843054	ref|WP_010843054.1|	38	0	1	88	88	82	169	194	1.47e-21	92.6	71.59	BActino_G_WP_010843054.1	Mycobacterium_Pfam-1	5.28	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_010907457.1	Mycobacterium_Pfam-1	DUF721 family protein [Mycobacterium leprae]	Mycobacterium leprae	1769	Bacteria>Actinobacteria	86.36	78.41	88	WP_010907457	ref|WP_010907457.1|	19	0	1	88	88	77	164	189	2.55e-23	97.3	86.36	BActino_Mleprae_WP_010907457.1	Mycobacterium_Pfam-1	1.432	DciA							""	
WP_010950322.1	Mycobacterium_Pfam-1	DUF721 family protein [Mycobacterium tuberculosis]	Mycobacterium tuberculosis	1773	Bacteria>Actinobacteria	100	100	88	WP_010950322	ref|WP_010950322.1|;ref|YP_009357334.1|	0	0	1	88	88	75	162	187	2.71e-21	91.9	100	BActino_Mtuberculosis_WP_010950322.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_011206533.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Nocardiaceae]	Nocardia	1817	Bacteria>Actinobacteria	72.72	63.22	87	WP_011206533	ref|WP_011206533.1|	32	0	2	88	88	78	164	189	6.98e-22	93.4	73.56	BActino_N_WP_011206533.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_011557433.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 family protein [Mycobacteriaceae]	Mycolicibacterium monacense	85693	Bacteria>Actinobacteria	84.09	71.59	88	WP_011557433	ref|WP_011557433.1|	25	0	1	88	88	78	165	190	1.12e-21	93	84.09	BActino_Mmonacense_WP_011557433.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction	
WP_011726604.1	Mycobacterium_Pfam-1	DUF721 family protein [Mycolicibacterium smegmatis]	Mycolicibacterium smegmatis	1772	Bacteria>Actinobacteria	84.09	71.26	87	WP_011726604	ref|WP_011726604.1|	25	0	2	88	88	83	169	194	1.82e-21	92.6	85.06	BActino_Msmegmatis_WP_011726604.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction	
WP_011738409.1	Mycobacterium_Pfam-1	DUF721 family protein [Mycobacterium ulcerans]	Mycobacterium ulcerans	1809	Bacteria>Actinobacteria	87.5	82.96	88	WP_011738409	ref|WP_011738409.1|	15	0	1	88	88	75	162	187	5.02e-23	96.1	87.5	BActino_Mulcerans_WP_011738409.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction	
WP_011903928.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Salinispora tropica]	Salinispora tropica	168695	Bacteria>Actinobacteria	62.5	51.14	88	WP_011903928	ref|WP_011903928.1|	43	0	1	88	88	86	173	198	1.18e-22	95.7	62.5	BActino_Stropica_WP_011903928.1	Mycobacterium_Pfam-1	2.118	DciA							consensus disorder prediction+consensus disorder prediction	
WP_011942798.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Thermotoga petrophila]	Thermotoga petrophila	93929	Bacteria>Thermotogae	51.13	22.99	87	WP_011942798	ref|WP_011942798.1|	67	0	2	88	88	4	90	101	2.03e-22	92.2	51.72	BThermo_Tpetrophila_WP_011942798.1	Mycobacterium_Pfam-1	22.5	DciA							""	
WP_012180254.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Salinispora arenicola]	Salinispora arenicola	168697	Bacteria>Actinobacteria	64.77	51.14	88	WP_012180254	ref|WP_012180254.1|	43	0	1	88	88	89	176	201	7.26e-22	93.8	64.77	BActino_Sarenicola_WP_012180254.1	Mycobacterium_Pfam-1	2.118	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_012310320.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 domain-containing protein [Thermotoga]	Thermotoga	2335	Bacteria>Thermotogae	48.87	22.99	87	WP_012310320	ref|WP_012310320.1|	67	0	2	88	88	4	90	101	1.25e-22	92.6	49.43	BThermo_T_WP_012310320.1	Mycobacterium_Pfam-1	22.5	DciA							""	
WP_012392012.1	Mycobacterium_Pfam-1	DUF721 family protein [Mycobacterium marinum]	Mycobacterium marinum	1781	Bacteria>Actinobacteria	87.5	82.96	88	WP_012392012	ref|WP_012392012.1|	15	0	1	88	88	75	162	187	9.21e-23	95.7	87.5	BActino_Mmarinum_WP_012392012.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction	
WP_012690680.1	Mycobacterium_Pfam-1	DUF721 family protein [Rhodococcus opacus]	Rhodococcus opacus	37919	Bacteria>Actinobacteria	79.55	67.04	88	WP_012690680	ref|WP_012690680.1|	29	0	1	88	88	75	162	187	1.17e-23	98	79.55	BActino_Ropacus_WP_012690680.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_013015299.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Stackebrandtia nassauensis]	Stackebrandtia nassauensis	283811	Bacteria>Actinobacteria	62.5	45.45	88	WP_013015299	ref|WP_013015299.1|	48	0	1	88	88	28	115	134	1.6e-24	98.4	62.5	BActino_Snassauensis_WP_013015299.1	Mycobacterium_Pfam-1	128.1	DciA							consensus disorder prediction	
WP_013124717.1	Mycobacterium_Pfam-1	DUF721 family protein [Tsukamurella paurometabola]	Tsukamurella paurometabola	2061	Bacteria>Actinobacteria	67.05	57.95	88	WP_013124717	ref|WP_013124717.1|	37	0	1	88	88	68	155	180	3.54e-22	93.8	67.05	BActino_Tpaurometabola_WP_013124717.1	Mycobacterium_Pfam-1	18.6	DciA							consensus disorder prediction	
WP_013240864.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Corynebacterium pseudotuberculosis]	Corynebacterium pseudotuberculosis	1719	Bacteria>Actinobacteria	55.68	43.18	88	WP_013240864	ref|WP_013240864.1|	50	0	1	88	88	78	165	190	1.46e-21	92.6	55.68	BActino_Cpseudotuberculosis_WP_013240864.1	Mycobacterium_Pfam-1	8.13	DciA							consensus disorder prediction	
WP_013283215.1	Mycobacterium_Pfam-1	MULTISPECIES: DUF721 domain-containing protein [Micromonospora]	Micromonospora	1873	Bacteria>Actinobacteria	64.77	52.27	88	WP_013283215	ref|WP_013283215.1|	42	0	1	88	88	89	176	201	4.3e-23	96.9	64.77	BActino_M_WP_013283215.1	Mycobacterium_Pfam-1	2.118	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_013414370.1	Mycobacterium_Pfam-1	DUF721 family protein [Rhodococcus hoagii]	Rhodococcus hoagii	43767	Bacteria>Actinobacteria	80.68	67.04	88	WP_013414370	ref|WP_013414370.1|	29	0	1	88	88	71	158	183	2.8e-23	96.9	80.68	BActino_Rhoagii_WP_013414370.1	Mycobacterium_Pfam-1	1.432	DciA							consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_013910415.1	Mycobacterium_Pfam-1	DUF721 domain-containing protein [Corynebacterium ulcerans]	Corynebacterium ulcerans	65058	Bacteria>Actinobacteria	55.68	42.05	88	WP_013910415	ref|WP_013910415.1|	51	0	1	88	88	78	165	190	1.44e-21	92.6	55.68	BActino_Culcerans_WP_013910415.1	Mycobacterium_Pfam-1	8.13	DciA							consensus disorder prediction+consensus disorder prediction	
