AccNum	Query	STitle	Species	TaxID	Lineage	PcPositive	PcIdentity	AlnLength	SAccNum	SAllSeqID	Mismatch	GapOpen	QStart	QEnd	QLength	SStart	SEnd	SLength	EValue	BitScore	PcPosOrig	Name	QueryName	ClusterID	DomArch.Pfam	DomArch.SMART	DomArch.Phobius	DomArch.Gene3D	DomArch.TMHMM	DomArch.SignalP_GRAM_POSITIVE	DomArch.SUPERFAMILY	DomArch.MobiDBLite	DomArch.TIGRFAM
WP_007316618.1	Mycobacterium	DUF721 family protein [Gordonia effusa]	Gordonia effusa	263908	Bacteria>Actinobacteria	59.36	61.84	152	WP_007316618	ref|WP_007316618.1|	58	0	36	187	187	21	172	172	1.51e-38	139	73.03	BActino_Geffusa_WP_007316618.1	Mycobacterium	78.1	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_007323807.1	Mycobacterium	DUF721 domain-containing protein [Gordonia araii]	Gordonia araii	263909	Bacteria>Actinobacteria	58.83	54.76	168	WP_007323807	ref|WP_007323807.1|	73	1	20	187	187	7	171	171	3.23e-37	136	65.48	BActino_Garaii_WP_007323807.1	Mycobacterium	79.1	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_007472413.1	Mycobacterium	DUF721 domain-containing protein [Segniliparus rugosus]	Segniliparus rugosus	286804	Bacteria>Actinobacteria	49.2	56.2	137	WP_007472413	ref|WP_007472413.1|	59	1	51	187	187	30	165	165	1.91e-34	128	67.15	BActino_Srugosus_WP_007472413.1	Mycobacterium	84.1	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_007769788.1	Mycobacterium	DUF721 family protein [Mycobacterium colombiense]	Mycobacterium colombiense	339268	Bacteria>Actinobacteria	80.22	79.89	174	WP_007769788	ref|WP_007769788.1|	35	0	14	187	187	10	183	183	3.63e-48	164	86.21	BActino_Mcolombiense_WP_007769788.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction	
WP_008262510.1	Mycobacterium	MULTISPECIES: DUF721 family protein [Mycobacterium]	Mycobacterium	1763	Bacteria>Actinobacteria	86.63	76.47	187	WP_008262510	ref|WP_008262510.1|	44	0	1	187	187	1	187	187	8.33e-48	163	86.63	BActino_M_WP_008262510.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction	
WP_008381455.1	Mycobacterium	DUF721 family protein [Gordonia malaquae]	Gordonia malaquae	410332	Bacteria>Actinobacteria	65.24	56.25	176	WP_008381455	ref|WP_008381455.1|	76	1	13	187	187	4	179	179	5.37e-35	130	69.32	BActino_Gmalaquae_WP_008381455.1	Mycobacterium	22.3	DciA			""			""	consensus disorder prediction+consensus disorder prediction	
WP_008711612.1	Mycobacterium	DUF721 family protein [Rhodococcus sp. AW25M09]	Rhodococcus sp. AW25M09	1268303	Bacteria>Actinobacteria	67.38	61.99	171	WP_008711612	ref|WP_008711612.1|	63	1	19	187	187	16	186	186	1.81e-35	132	73.68	BActino_Rsp._WP_008711612.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_009476748.1	Mycobacterium	MULTISPECIES: DUF721 family protein [Rhodococcus]	Rhodococcus	1827	Bacteria>Actinobacteria	58.29	64.43	149	WP_009476748	ref|WP_009476748.1|	53	0	39	187	187	40	188	188	2.87e-39	141	73.15	BActino_R_WP_009476748.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_009679864.1	Mycobacterium	DUF721 family protein [Gordonia neofelifaecis]	Gordonia neofelifaecis	945692	Bacteria>Actinobacteria	51.34	63.2	125	WP_009679864	ref|WP_009679864.1|	46	0	63	187	187	59	183	183	3.87e-39	141	76.8	BActino_Gneofelifaecis_WP_009679864.1	Mycobacterium	15.5	DciA			""			""	consensus disorder prediction+consensus disorder prediction	
WP_009945689.1	Mycobacterium	DUF721 domain-containing protein [Saccharopolyspora erythraea]	Saccharopolyspora erythraea	1836	Bacteria>Actinobacteria	52.94	66.67	126	WP_009945689	ref|WP_009945689.1|	42	0	62	187	187	48	173	173	5.5e-35	130	78.57	BActino_Serythraea_WP_009945689.1	Mycobacterium	10.8	DciA			""			""	consensus disorder prediction+consensus disorder prediction	
WP_009954878.1	Mycobacterium	DUF721 family protein, partial [Mycobacterium intracellulare]	Mycobacterium intracellulare	1767	Bacteria>Actinobacteria	64.17	85.39	130	WP_009954878	ref|WP_009954878.1|	19	0	58	187	187	1	130	130	8.05e-40	141	92.31	BActino_Mintracellulare_WP_009954878.1	Mycobacterium	1.705	DciA			""			""	""	
WP_010313214.1	Mycobacterium	DUF721 domain-containing protein [Saccharopolyspora spinosa]	Saccharopolyspora spinosa	60894	Bacteria>Actinobacteria	54.54	55.86	145	WP_010313214	ref|WP_010313214.1|	64	0	43	187	187	49	193	193	1.61e-34	129	70.34	BActino_Sspinosa_WP_010313214.1	Mycobacterium	10.8	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_010838994.1	Mycobacterium	DUF721 family protein [Rhodococcus rhodnii]	Rhodococcus rhodnii	38312	Bacteria>Actinobacteria	56.15	63.09	149	WP_010838994	ref|WP_010838994.1|	55	0	39	187	187	37	185	185	3.31e-36	134	70.47	BActino_Rrhodnii_WP_010838994.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_010843054.1	Mycobacterium	MULTISPECIES: DUF721 family protein [Gordonia]	Gordonia	2053	Bacteria>Actinobacteria	63.64	56.4	172	WP_010843054	ref|WP_010843054.1|	74	1	17	187	187	23	194	194	7.31e-37	136	69.19	BActino_G_WP_010843054.1	Mycobacterium	3.29	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_010907457.1	Mycobacterium	DUF721 family protein [Mycobacterium leprae]	Mycobacterium leprae	1769	Bacteria>Actinobacteria	78.08	69.84	189	WP_010907457	ref|WP_010907457.1|	55	1	1	187	187	1	189	189	1.06e-56	186	77.25	BActino_Mleprae_WP_010907457.1	Mycobacterium	1.705	DciA			""			""	""	
WP_010933938.1	Mycobacterium	DUF721 domain-containing protein [Corynebacterium diphtheriae]	Corynebacterium diphtheriae	1717	Bacteria>Actinobacteria	45.46	36.93	176	WP_010933938	ref|WP_010933938.1|	104	2	12	187	187	15	183	183	7.89e-35	130	48.3	BActino_Cdiphtheriae_WP_010933938.1	Mycobacterium	4.17	DciA			""			""	consensus disorder prediction	
WP_010950322.1	Mycobacterium	DUF721 family protein [Mycobacterium tuberculosis]	Mycobacterium tuberculosis	1773	Bacteria>Actinobacteria	99.47	99.47	187	WP_010950322	ref|WP_010950322.1|;ref|YP_009357334.1|	1	0	1	187	187	1	187	187	1.32e-52	175	99.47	BActino_Mtuberculosis_WP_010950322.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_011206533.1	Mycobacterium	MULTISPECIES: DUF721 family protein [Nocardiaceae]	Nocardia	1817	Bacteria>Actinobacteria	58.83	65.77	149	WP_011206533	ref|WP_011206533.1|	50	1	40	187	187	41	189	189	2.18e-36	134	73.83	BActino_N_WP_011206533.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_011557433.1	Mycobacterium	MULTISPECIES: DUF721 family protein [Mycobacteriaceae]	Mycolicibacterium monacense	85693	Bacteria>Actinobacteria	74.33	70.35	172	WP_011557433	ref|WP_011557433.1|	51	0	16	187	187	19	190	190	1.11e-44	155	80.81	BActino_Mmonacense_WP_011557433.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction	
WP_011726604.1	Mycobacterium	DUF721 family protein [Mycolicibacterium smegmatis]	Mycolicibacterium smegmatis	1772	Bacteria>Actinobacteria	72.73	66.09	174	WP_011726604	ref|WP_011726604.1|	59	0	14	187	187	21	194	194	1.37e-42	150	78.16	BActino_Msmegmatis_WP_011726604.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction	
WP_011738409.1	Mycobacterium	DUF721 family protein [Mycobacterium ulcerans]	Mycobacterium ulcerans	1809	Bacteria>Actinobacteria	82.35	77.54	187	WP_011738409	ref|WP_011738409.1|	42	0	1	187	187	1	187	187	4.45e-45	156	82.35	BActino_Mulcerans_WP_011738409.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction	
WP_011777330.1	Mycobacterium	MULTISPECIES: DUF721 family protein [Mycolicibacterium]	Mycolicibacterium	1866885	Bacteria>Actinobacteria	68.98	64.5	169	WP_011777330	ref|WP_011777330.1|	60	0	19	187	187	17	185	185	1.38e-40	145	76.33	BActino_M_WP_011777330.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction	
WP_012392012.1	Mycobacterium	DUF721 family protein [Mycobacterium marinum]	Mycobacterium marinum	1781	Bacteria>Actinobacteria	82.35	77	187	WP_012392012	ref|WP_012392012.1|	43	0	1	187	187	1	187	187	3.14e-45	157	82.35	BActino_Mmarinum_WP_012392012.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction	
WP_012690680.1	Mycobacterium	DUF721 family protein [Rhodococcus opacus]	Rhodococcus opacus	37919	Bacteria>Actinobacteria	58.29	65.1	149	WP_012690680	ref|WP_012690680.1|	52	0	39	187	187	39	187	187	1.21e-38	140	73.15	BActino_Ropacus_WP_012690680.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_013124717.1	Mycobacterium	DUF721 family protein [Tsukamurella paurometabola]	Tsukamurella paurometabola	2061	Bacteria>Actinobacteria	63.64	58.05	174	WP_013124717	ref|WP_013124717.1|	71	1	16	187	187	7	180	180	7.9e-41	145	68.39	BActino_Tpaurometabola_WP_013124717.1	Mycobacterium	9.13	DciA			""			""	consensus disorder prediction	
WP_013136953.1	Mycobacterium	DUF721 domain-containing protein [Segniliparus rotundus]	Segniliparus rotundus	286802	Bacteria>Actinobacteria	51.34	59.4	133	WP_013136953	ref|WP_013136953.1|	53	1	55	187	187	39	170	170	1.63e-35	131	72.18	BActino_Srotundus_WP_013136953.1	Mycobacterium	80.1	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_013221959.1	Mycobacterium	DUF721 domain-containing protein [Amycolatopsis mediterranei]	Amycolatopsis mediterranei	33910	Bacteria>Actinobacteria	52.94	59.16	142	WP_013221959	ref|WP_013221959.1|	58	0	46	187	187	26	167	167	4.83e-35	130	69.72	BActino_Amediterranei_WP_013221959.1	Mycobacterium	2.37	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_013240864.1	Mycobacterium	DUF721 domain-containing protein [Corynebacterium pseudotuberculosis]	Corynebacterium pseudotuberculosis	1719	Bacteria>Actinobacteria	45.99	35.13	185	WP_013240864	ref|WP_013240864.1|	113	2	3	187	187	13	190	190	1.41e-34	129	46.49	BActino_Cpseudotuberculosis_WP_013240864.1	Mycobacterium	14.6	DciA			""			""	consensus disorder prediction	
WP_013414370.1	Mycobacterium	DUF721 family protein [Rhodococcus hoagii]	Rhodococcus hoagii	43767	Bacteria>Actinobacteria	63.11	66.89	151	WP_013414370	ref|WP_013414370.1|	49	1	38	187	187	33	183	183	2.22e-38	139	78.15	BActino_Rhoagii_WP_013414370.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_013470273.1	Mycobacterium	DUF721 family protein [Mycolicibacterium gilvum]	Mycolicibacterium gilvum	1804	Bacteria>Actinobacteria	69.52	63.43	175	WP_013470273	ref|WP_013470273.1|	62	1	15	187	187	14	188	188	2.87e-39	141	74.29	BActino_Mgilvum_WP_013470273.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction	
WP_013826948.1	Mycobacterium	MULTISPECIES: DUF721 family protein [Mycolicibacter]	Mycobacteriaceae	1762	Bacteria>Actinobacteria	71.66	66.67	174	WP_013826948	ref|WP_013826948.1|	56	1	16	187	187	15	188	188	7.15e-41	146	77.01	BActino_M_WP_013826948.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction+consensus disorder prediction	
WP_014210248.1	Mycobacterium	DUF721 family protein [Mycolicibacterium rhodesiae]	Mycolicibacterium rhodesiae	36814	Bacteria>Actinobacteria	71.13	68.02	172	WP_014210248	ref|WP_014210248.1|	55	0	16	187	187	13	184	184	2.41e-42	149	77.33	BActino_Mrhodesiae_WP_014210248.1	Mycobacterium	1.705	DciA			""			""	consensus disorder prediction+consensus disorder prediction	
