AccNum	Query	STitle	Species	TaxID	Lineage	PcPositive	PcIdentity	AlnLength	SAccNum	SAllSeqID	Mismatch	GapOpen	QStart	QEnd	QLength	SStart	SEnd	SLength	EValue	BitScore	PcPosOrig	Name	QueryName	ClusterID	DomArch.Pfam	DomArch.SMART	DomArch.Phobius	DomArch.Gene3D	DomArch.TMHMM	DomArch.SignalP_GRAM_POSITIVE	DomArch.SUPERFAMILY	DomArch.MobiDBLite	DomArch.TIGRFAM
WP_003558175.1	AIJ53045.1	replicative DNA helicase [Rhizobium leguminosarum]	Rhizobium leguminosarum	384	Bacteria>Proteobacteria	86.43	77.31	498	WP_003558175	ref|WP_003558175.1|	112	1	3	500	501	1	497	498	0	703	86.95	BProteo_Rleguminosarum_WP_003558175.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003574186.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Rhizobium]	Rhizobium	379	Bacteria>Proteobacteria	86.43	77.91	498	WP_003574186	ref|WP_003574186.1|	109	1	3	500	501	1	497	498	0	705	86.95	BProteo_R_WP_003574186.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003587513.1	AIJ53045.1	replicative DNA helicase [Rhizobium leguminosarum]	Rhizobium leguminosarum	384	Bacteria>Proteobacteria	86.43	77.91	498	WP_003587513	ref|WP_003587513.1|	109	1	3	500	501	1	497	498	0	705	86.95	BProteo_Rleguminosarum_WP_003587513.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_004441029.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Proteobacteria]	Proteobacteria	1224	Bacteria	87.22	78.72	498	WP_004441029	ref|WP_004441029.1|	105	1	3	500	501	1	497	498	0	713	87.75	B_P_WP_004441029.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_004688049.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Brucella]	Brucella	234	Bacteria>Proteobacteria	100	99.8	501	WP_004688049	ref|WP_004688049.1|	1	0	1	501	501	1	501	501	0	742	100	BProteo_B_WP_004688049.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_004854829.1	AIJ53045.1	replicative DNA helicase [Bartonella doshiae]	Bartonella doshiae	33044	Bacteria>Proteobacteria	80.04	66.8	500	WP_004854829	ref|WP_004854829.1|	161	2	1	500	501	1	495	496	0	707	80.2	BProteo_Bdoshiae_WP_004854829.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction+consensus disorder prediction	DnaB
WP_004860295.1	AIJ53045.1	replicative DNA helicase [Bartonella taylorii]	Bartonella taylorii	33046	Bacteria>Proteobacteria	80.24	66.4	500	WP_004860295	ref|WP_004860295.1|	163	2	1	500	501	1	495	496	0	690	80.4	BProteo_Btaylorii_WP_004860295.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_005766578.1	AIJ53045.1	replicative DNA helicase [Bartonella bacilliformis]	Bartonella bacilliformis	774	Bacteria>Proteobacteria	80.84	68	500	WP_005766578	ref|WP_005766578.1|	159	1	1	500	501	1	499	500	0	703	81	BProteo_Bbacilliformis_WP_005766578.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_005773748.1	AIJ53045.1	replicative DNA helicase [Bartonella elizabethae]	Bartonella elizabethae	807	Bacteria>Proteobacteria	78.84	67.2	500	WP_005773748	ref|WP_005773748.1|	159	2	1	500	501	1	495	496	0	695	79	BProteo_Belizabethae_WP_005773748.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction+consensus disorder prediction	DnaB
WP_005865674.1	AIJ53045.1	replicative DNA helicase [Bartonella alsatica]	Bartonella alsatica	52764	Bacteria>Proteobacteria	78.04	66.2	500	WP_005865674	ref|WP_005865674.1|	164	2	1	500	501	1	495	496	0	690	78.2	BProteo_Balsatica_WP_005865674.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_005978398.1	AIJ53045.1	replicative DNA helicase [Brucella ovis]	Brucella ovis	236	Bacteria>Proteobacteria	100	99.6	501	WP_005978398	ref|WP_005978398.1|	2	0	1	501	501	1	501	501	0	742	100	BProteo_Bovis_WP_005978398.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_006173818.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Brucella]	Brucella	234	Bacteria>Proteobacteria	100	99.6	501	WP_006173818	ref|WP_006173818.1|	2	0	1	501	501	1	501	501	0	742	100	BProteo_B_WP_006173818.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_006189932.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Brucella]	Brucella	234	Bacteria>Proteobacteria	99.8	99.6	501	WP_006189932	ref|WP_006189932.1|	2	0	1	501	501	1	501	501	0	740	99.8	BProteo_B_WP_006189932.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_006270019.1	AIJ53045.1	replicative DNA helicase [Brucella ovis]	Brucella ovis	236	Bacteria>Proteobacteria	99.8	99.4	501	WP_006270019	ref|WP_006270019.1|	3	0	1	501	501	1	501	501	0	738	99.8	BProteo_Bovis_WP_006270019.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_006314568.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Agrobacterium]	Agrobacterium	357	Bacteria>Proteobacteria	87.22	78.31	498	WP_006314568	ref|WP_006314568.1|	107	1	3	500	501	1	497	498	0	710	87.75	BProteo_A_WP_006314568.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_006331503.1	AIJ53045.1	replicative DNA helicase [Mesorhizobium sp. STM 4661]	Mesorhizobium sp. STM 4661	1297570	Bacteria>Proteobacteria	86.82	78.64	487	WP_006331503	ref|WP_006331503.1|	103	1	15	501	501	11	496	496	0	726	89.32	BProteo_Msp._WP_006331503.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_006466216.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Ochrobactrum]		2826938		98.6	96.21	501	WP_006466216	ref|WP_006466216.1|	19	0	1	501	501	1	501	501	0	740	98.6	_WP_006466216.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_006589283.1	AIJ53045.1	replicative DNA helicase [Bartonella birtlesii]	Bartonella birtlesii	111504	Bacteria>Proteobacteria	80.04	67	500	WP_006589283	ref|WP_006589283.1|	160	2	1	500	501	1	495	496	0	687	80.2	BProteo_Bbirtlesii_WP_006589283.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_006727425.1	AIJ53045.1	replicative DNA helicase [Agrobacterium albertimagni]	Agrobacterium albertimagni	147266	Bacteria>Proteobacteria	86.63	77.71	498	WP_006727425	ref|WP_006727425.1|	110	1	3	500	501	1	497	498	0	707	87.15	BProteo_Aalbertimagni_WP_006727425.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_006923129.1	AIJ53045.1	replicative DNA helicase [Bartonella washoeensis]	Bartonella washoeensis	186739	Bacteria>Proteobacteria	80.64	68.6	500	WP_006923129	ref|WP_006923129.1|	152	2	1	500	501	1	495	496	0	703	80.8	BProteo_Bwashoeensis_WP_006923129.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_006925484.1	AIJ53045.1	replicative DNA helicase [Bartonella washoeensis]	Bartonella washoeensis	186739	Bacteria>Proteobacteria	80.44	68.6	500	WP_006925484	ref|WP_006925484.1|	152	2	1	500	501	1	495	496	0	704	80.6	BProteo_Bwashoeensis_WP_006925484.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	consensus disorder prediction	DnaB
WP_007007704.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Nitratireductor]	Nitratireductor	245876	Bacteria>Proteobacteria	86.63	78.72	498	WP_007007704	ref|WP_007007704.1|	105	1	4	501	501	1	497	497	0	720	87.15	BProteo_N_WP_007007704.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	""		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007066675.1	AIJ53045.1	replicative DNA helicase [Fulvimarina pelagi]	Fulvimarina pelagi	217511	Bacteria>Proteobacteria	85.03	74.14	495	WP_007066675	ref|WP_007066675.1|	127	1	5	499	501	1	494	496	0	696	86.06	BProteo_Fpelagi_WP_007066675.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	""		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007347063.1	AIJ53045.1	replicative DNA helicase [Bartonella rattimassiliensis]	Bartonella rattimassiliensis	270250	Bacteria>Proteobacteria	79.24	66.67	498	WP_007347063	ref|WP_007347063.1|	161	2	3	500	501	2	494	495	0	701	79.72	BProteo_Brattimassiliensis_WP_007347063.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007477483.1	AIJ53045.1	replicative DNA helicase [Bartonella melophagi]	Bartonella melophagi	291176	Bacteria>Proteobacteria	82.24	69.2	500	WP_007477483	ref|WP_007477483.1|	153	1	1	500	501	1	499	500	0	696	82.4	BProteo_Bmelophagi_WP_007477483.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007531272.1	AIJ53045.1	replicative DNA helicase [Rhizobium mesoamericanum]	Rhizobium mesoamericanum	1079800	Bacteria>Proteobacteria	86.43	78.31	498	WP_007531272	ref|WP_007531272.1|	107	1	3	500	501	1	497	498	0	703	86.95	BProteo_Rmesoamericanum_WP_007531272.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007552074.1	AIJ53045.1	replicative DNA helicase [Bartonella sp. DB5-6]	Bartonella sp. DB5-6	1094755	Bacteria>Proteobacteria	80.04	66.8	500	WP_007552074	ref|WP_007552074.1|	161	2	1	500	501	1	495	496	0	688	80.2	BProteo_Bsp._WP_007552074.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007592031.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [unclassified Bradyrhizobium]	unclassified Bradyrhizobium	2631580	Bacteria>Proteobacteria	81.84	68.6	500	WP_007592031	ref|WP_007592031.1|	155	2	1	500	501	1	498	502	0	709	82	BProteo_uBradyrhizobium_WP_007592031.1	BProteo_Babortus_AIJ53045.1	2.174	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007605758.1	AIJ53045.1	replicative DNA helicase [Rhizobium sp. PDO1-076]	Rhizobium sp. PDO1-076	1125979	Bacteria>Proteobacteria	87.42	77.91	498	WP_007605758	ref|WP_007605758.1|	109	1	3	500	501	1	497	498	0	703	87.95	BProteo_Rsp._WP_007605758.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007626444.1	AIJ53045.1	replicative DNA helicase [Rhizobium sp. CCGE 510]	Rhizobium sp. CCGE 510	1132836	Bacteria>Proteobacteria	86.03	77.31	498	WP_007626444	ref|WP_007626444.1|	112	1	3	500	501	1	497	498	0	703	86.55	BProteo_Rsp._WP_007626444.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007693007.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Agrobacterium]	Agrobacterium	357	Bacteria>Proteobacteria	87.23	79.6	500	WP_007693007	ref|WP_007693007.1|	99	2	1	500	501	1	497	498	0	704	87.4	BProteo_A_WP_007693007.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007800907.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [unclassified Rhizobium]	unclassified Rhizobium	2613769	Bacteria>Proteobacteria	86.63	78.51	498	WP_007800907	ref|WP_007800907.1|	106	1	3	500	501	1	497	498	0	702	87.15	BProteo_uRhizobium_WP_007800907.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007820234.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Rhizobium]	Rhizobium	379	Bacteria>Proteobacteria	86.83	78.31	498	WP_007820234	ref|WP_007820234.1|	107	1	3	500	501	1	497	498	0	701	87.35	BProteo_R_WP_007820234.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_007873804.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Ochrobactrum]		2826938		97.21	93.81	501	WP_007873804	ref|WP_007873804.1|	31	0	1	501	501	1	501	501	0	739	97.21	_WP_007873804.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_008039143.1	AIJ53045.1	replicative DNA helicase [Bartonella tamiae]	Bartonella tamiae	373638	Bacteria>Proteobacteria	79.84	68.27	498	WP_008039143	ref|WP_008039143.1|	157	1	3	500	501	2	498	499	0	695	80.32	BProteo_Btamiae_WP_008039143.1	BProteo_Babortus_AIJ53045.1	3.46	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_008128546.1	AIJ53045.1	replicative DNA helicase [Phyllobacterium sp. YR531]	Phyllobacterium sp. YR531	1144343	Bacteria>Proteobacteria	88.82	78.11	498	WP_008128546	ref|WP_008128546.1|	108	1	4	501	501	1	497	497	0	702	89.36	BProteo_Psp._WP_008128546.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_008133528.1	AIJ53045.1	replicative DNA helicase [Bradyrhizobium sp. YR681]	Bradyrhizobium sp. YR681	1144344	Bacteria>Proteobacteria	80.44	69.8	500	WP_008133528	ref|WP_008133528.1|	149	2	1	500	501	1	498	502	0	700	80.6	BProteo_Bsp._WP_008133528.1	BProteo_Babortus_AIJ53045.1	2.174	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_008551850.1	AIJ53045.1	MULTISPECIES: replicative DNA helicase [Bradyrhizobium]	Bradyrhizobium	374	Bacteria>Proteobacteria	80.64	68.86	501	WP_008551850	ref|WP_008551850.1|	155	1	1	501	501	1	500	503	0	708	80.64	BProteo_B_WP_008551850.1	BProteo_Babortus_AIJ53045.1	2.174	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_008594388.1	AIJ53045.1	replicative DNA helicase [Nitratireductor pacificus]	Nitratireductor pacificus	1231180	Bacteria>Proteobacteria	86.23	78.47	497	WP_008594388	ref|WP_008594388.1|	105	2	5	501	501	1	495	495	0	721	86.92	BProteo_Npacificus_WP_008594388.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_008615754.1	AIJ53045.1	replicative DNA helicase [Magnetospirillum caucaseum]	Magnetospirillum caucaseum	1244869	Bacteria>Proteobacteria	73.05	54.08	503	WP_008615754	ref|WP_008615754.1|	223	2	3	498	501	1	502	506	0	693	72.76	BProteo_Mcaucaseum_WP_008615754.1	BProteo_Babortus_AIJ53045.1	7.1	DnaB+DnaB_C	""		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_008874968.1	AIJ53045.1	replicative DNA helicase [Mesorhizobium metallidurans]	Mesorhizobium metallidurans	489722	Bacteria>Proteobacteria	86.82	78.23	487	WP_008874968	ref|WP_008874968.1|	105	1	15	501	501	11	496	496	0	730	89.32	BProteo_Mmetallidurans_WP_008874968.1	BProteo_Babortus_AIJ53045.1	1.637	DnaB+DnaB_C	AAA_5		DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
