AccNum	Query	STitle	Species	TaxID	Lineage	PcPositive	PcIdentity	AlnLength	SAccNum	SAllSeqID	Mismatch	GapOpen	QStart	QEnd	QLength	SStart	SEnd	SLength	EValue	BitScore	PcPosOrig	Name	QueryName	ClusterID	DomArch.Pfam	DomArch.SMART	DomArch.Phobius	DomArch.Gene3D	DomArch.TMHMM	DomArch.SignalP_GRAM_POSITIVE	DomArch.SUPERFAMILY	DomArch.MobiDBLite	DomArch.TIGRFAM
WP_000788937.1	WP_000799914.1	ATP-binding protein [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	68.98	48.72	234	WP_000788937	ref|WP_000788937.1|	119	1	7	240	245	9	241	246	9.55e-53	180	72.22	BProteo_Ecoli_WP_000788937.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000788938.1	WP_000799914.1	ATP-binding protein [Escherichia coli]	Escherichia	561	Bacteria>Proteobacteria	69.39	47.7	239	WP_000788938	ref|WP_000788938.1|;ref|NP_310302.1|	124	1	7	245	245	9	246	246	1.19e-52	180	71.13	BProteo_E_WP_000788938.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000788943.1	WP_000799914.1	ATP-binding protein [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	68.98	47.48	238	WP_000788943	ref|WP_000788943.1|	124	1	7	244	245	9	245	248	4.08e-53	181	71.01	BProteo_Ecoli_WP_000788943.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	""		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000788944.1	WP_000799914.1	ATP-binding protein [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	69.8	47.48	238	WP_000788944	ref|WP_000788944.1|	124	1	7	244	245	9	245	248	1.97e-53	182	71.85	BProteo_Ecoli_WP_000788944.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	""		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000788977.1	WP_000799914.1	ATP-binding protein [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	69.39	48.74	238	WP_000788977	ref|WP_000788977.1|	121	1	7	244	245	9	245	248	5.4e-53	181	71.43	BProteo_Ecoli_WP_000788977.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000788995.1	WP_000799914.1	ATP-binding protein [Shigella flexneri]	Shigella flexneri	623	Bacteria>Proteobacteria	68.98	47.9	238	WP_000788995	ref|WP_000788995.1|	123	1	7	244	245	9	245	248	3.14e-53	181	71.01	BProteo_Sflexneri_WP_000788995.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000788996.1	WP_000799914.1	MULTISPECIES: ATP-binding protein [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	68.98	47.9	238	WP_000788996	ref|WP_000788996.1|	123	1	7	244	245	9	245	248	2.56e-53	181	71.01	BProteo_E_WP_000788996.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000789012.1	WP_000799914.1	ATP-binding protein [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	68.57	46.64	238	WP_000789012	ref|WP_000789012.1|	126	1	7	244	245	9	245	248	3.21e-53	181	70.59	BProteo_Ecoli_WP_000789012.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	""		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000789015.1	WP_000799914.1	ATP-binding protein [Shigella flexneri]	Shigella flexneri	623	Bacteria>Proteobacteria	68.98	47.48	238	WP_000789015	ref|WP_000789015.1|;ref|NP_707241.4|	124	1	7	244	245	9	245	248	1.85e-53	182	71.01	BProteo_Sflexneri_WP_000789015.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000789238.1	WP_000799914.1	DNA replication protein DnaC [Salmonella enterica]	Salmonella enterica	28901	Bacteria>Proteobacteria	95.92	92.65	245	WP_000789238	ref|WP_000789238.1|	18	0	1	245	245	1	245	245	2.92e-62	204	95.92	BProteo_Senterica_WP_000789238.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000790393.1	WP_000799914.1	ATP-binding protein [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	68.98	49.16	238	WP_000790393	ref|WP_000790393.1|	120	1	8	245	245	10	246	246	2.16e-53	181	71.01	BProteo_Ecoli_WP_000790393.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000790394.1	WP_000799914.1	MULTISPECIES: ATP-binding protein [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	69.39	49.16	238	WP_000790394	ref|WP_000790394.1|;ref|YP_009100239.1|	120	1	8	245	245	10	246	246	1.45e-53	182	71.43	BProteo_E_WP_000790394.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000790395.1	WP_000799914.1	MULTISPECIES: ATP-binding protein [Enterobacteriaceae]	Escherichia coli	562	Bacteria>Proteobacteria	70.21	49.58	238	WP_000790395	ref|WP_000790395.1|;ref|YP_009226848.1|	119	1	8	245	245	10	246	246	3.56e-53	181	72.27	BProteo_Ecoli_WP_000790395.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799908.1	WP_000799914.1	DNA replication protein DnaC [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	99.59	99.18	245	WP_000799908	ref|WP_000799908.1|	2	0	1	245	245	1	245	245	3.75e-65	211	99.59	BProteo_Ecoli_WP_000799908.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799909.1	WP_000799914.1	DNA replication protein DnaC [Escherichia albertii]	Escherichia albertii	208962	Bacteria>Proteobacteria	98.78	98.37	245	WP_000799909	ref|WP_000799909.1|	4	0	1	245	245	1	245	245	8.22e-65	211	98.78	BProteo_Ealbertii_WP_000799909.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799910.1	WP_000799914.1	MULTISPECIES: DNA replication protein DnaC [Escherichia]	Escherichia	561	Bacteria>Proteobacteria	99.18	98.78	245	WP_000799910	ref|WP_000799910.1|	3	0	1	245	245	1	245	245	3.56e-65	211	99.18	BProteo_E_WP_000799910.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799911.1	WP_000799914.1	MULTISPECIES: DNA replication protein DnaC [Proteobacteria]	Enterobacteriaceae	543	Bacteria>Proteobacteria	99.59	99.59	245	WP_000799911	ref|WP_000799911.1|;ref|NP_313348.1|;ref|NP_418781.1|;ref|NP_710100.1|	1	0	1	245	245	1	245	245	1.68e-65	213	99.59	BProteo_E_WP_000799911.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799912.1	WP_000799914.1	MULTISPECIES: DNA replication protein DnaC [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	99.59	99.18	245	WP_000799912	ref|WP_000799912.1|	2	0	1	245	245	1	245	245	2.59e-65	212	99.59	BProteo_E_WP_000799912.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799913.1	WP_000799914.1	MULTISPECIES: DNA replication protein DnaC [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	99.18	99.18	245	WP_000799913	ref|WP_000799913.1|	2	0	1	245	245	1	245	245	3.75e-65	211	99.18	BProteo_E_WP_000799913.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799914.1	WP_000799914.1	DNA replication protein DnaC [Shigella flexneri]	Escherichia coli	562	Bacteria>Proteobacteria	100	100	245	WP_000799914	ref|WP_000799914.1|	0	0	1	245	245	1	245	245	3.75e-65	211	100	BProteo_Ecoli_WP_000799914.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799914.1	WP_000799914.1	DNA replication protein DnaC [Shigella flexneri]	Escherichia coli	562	Bacteria>Proteobacteria	100	100	245	WP_000799914	ref|WP_000799914.1|	0	0	1	245	245	1	245	245	3.75e-65	211	100	BProteo_Ecoli_WP_000799914.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799916.1	WP_000799914.1	MULTISPECIES: DNA replication protein DnaC [Escherichia]	Escherichia	561	Bacteria>Proteobacteria	99.18	97.96	245	WP_000799916	ref|WP_000799916.1|	5	0	1	245	245	1	245	245	8.68e-65	211	99.18	BProteo_E_WP_000799916.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799917.1	WP_000799914.1	MULTISPECIES: DNA replication protein DnaC [Escherichia]	Escherichia	561	Bacteria>Proteobacteria	99.18	97.96	245	WP_000799917	ref|WP_000799917.1|	5	0	1	245	245	1	245	245	5.26e-65	211	99.18	BProteo_E_WP_000799917.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799918.1	WP_000799914.1	MULTISPECIES: DNA replication protein DnaC [Escherichia]	Escherichia	561	Bacteria>Proteobacteria	99.18	98.78	245	WP_000799918	ref|WP_000799918.1|	3	0	1	245	245	1	245	245	1.89e-65	212	99.18	BProteo_E_WP_000799918.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799919.1	WP_000799914.1	MULTISPECIES: DNA replication protein DnaC [Enterobacteriaceae]	Enterobacteriaceae	543	Bacteria>Proteobacteria	99.18	99.18	245	WP_000799919	ref|WP_000799919.1|	2	0	1	245	245	1	245	245	1.62e-65	213	99.18	BProteo_E_WP_000799919.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799920.1	WP_000799914.1	DNA replication protein DnaC [Salmonella enterica]	Salmonella enterica	28901	Bacteria>Proteobacteria	95.92	93.06	245	WP_000799920	ref|WP_000799920.1|	17	0	1	245	245	1	245	245	1.52e-62	205	95.92	BProteo_Senterica_WP_000799920.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799921.1	WP_000799914.1	DNA replication protein DnaC [Salmonella enterica]	Salmonella	590	Bacteria>Proteobacteria	95.92	93.06	245	WP_000799921	ref|WP_000799921.1|	17	0	1	245	245	1	245	245	2.15e-62	205	95.92	BProteo_S_WP_000799921.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799923.1	WP_000799914.1	DNA replication protein DnaC [Salmonella enterica]	Salmonella	590	Bacteria>Proteobacteria	96.73	93.47	245	WP_000799923	ref|WP_000799923.1|	16	0	1	245	245	1	245	245	8.72e-63	206	96.73	BProteo_S_WP_000799923.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799924.1	WP_000799914.1	MULTISPECIES: DNA replication protein DnaC [Salmonella]	Salmonella	590	Bacteria>Proteobacteria	96.33	93.47	245	WP_000799924	ref|WP_000799924.1|;ref|NP_463402.1|	16	0	1	245	245	1	245	245	1.18e-62	205	96.33	BProteo_S_WP_000799924.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799925.1	WP_000799914.1	DNA replication protein DnaC [Salmonella enterica]	Salmonella enterica	28901	Bacteria>Proteobacteria	95.92	93.06	245	WP_000799925	ref|WP_000799925.1|	17	0	1	245	245	1	245	245	9.03e-62	203	95.92	BProteo_Senterica_WP_000799925.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799926.1	WP_000799914.1	DNA replication protein DnaC [Salmonella bongori]	Salmonella bongori	54736	Bacteria>Proteobacteria	96.33	92.65	245	WP_000799926	ref|WP_000799926.1|	18	0	1	245	245	1	245	245	3.36e-62	204	96.33	BProteo_Sbongori_WP_000799926.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799927.1	WP_000799914.1	DNA replication protein DnaC [Salmonella enterica]	Salmonella enterica	28901	Bacteria>Proteobacteria	95.92	93.47	245	WP_000799927	ref|WP_000799927.1|	16	0	1	245	245	1	245	245	3.36e-62	204	95.92	BProteo_Senterica_WP_000799927.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799928.1	WP_000799914.1	DNA replication protein DnaC [Salmonella enterica]	Salmonella enterica	28901	Bacteria>Proteobacteria	96.33	93.06	245	WP_000799928	ref|WP_000799928.1|	17	0	1	245	245	1	245	245	8.35e-63	206	96.33	BProteo_Senterica_WP_000799928.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799929.1	WP_000799914.1	DNA replication protein DnaC [Salmonella enterica]	Salmonella	590	Bacteria>Proteobacteria	96.33	93.06	245	WP_000799929	ref|WP_000799929.1|	17	0	1	245	245	1	245	245	8.72e-63	206	96.33	BProteo_S_WP_000799929.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000799930.1	WP_000799914.1	DNA replication protein DnaC [Salmonella enterica]	Salmonella	590	Bacteria>Proteobacteria	95.92	93.06	245	WP_000799930	ref|WP_000799930.1|	17	0	1	245	245	1	245	245	1.14e-62	205	95.92	BProteo_S_WP_000799930.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000800008.1	WP_000799914.1	ATP-binding protein [Salmonella enterica]	Salmonella enterica	28901	Bacteria>Proteobacteria	66.53	48.52	237	WP_000800008	ref|WP_000800008.1|	121	1	8	244	245	11	246	249	3.07e-53	181	68.78	BProteo_Senterica_WP_000800008.1	BProteo_Ecoli_WP_000799914.1	2.312	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000800009.1	WP_000799914.1	ATP-binding protein [Salmonella enterica]	Salmonella enterica	28901	Bacteria>Proteobacteria	67.34	48.13	241	WP_000800009	ref|WP_000800009.1|	124	1	4	244	245	7	246	249	2.59e-54	184	68.46	BProteo_Senterica_WP_000800009.1	BProteo_Ecoli_WP_000799914.1	2.312	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000800010.1	WP_000799914.1	MULTISPECIES: ATP-binding protein [Salmonella]	Salmonella	590	Bacteria>Proteobacteria	67.34	48.13	241	WP_000800010	ref|WP_000800010.1|;ref|NP_459990.1|;ref|NP_461560.1|;ref|YP_001700631.1|;ref|YP_001700656.1|	124	1	4	244	245	7	246	249	2.51e-54	184	68.46	BProteo_S_WP_000800010.1	BProteo_Ecoli_WP_000799914.1	2.312	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000800011.1	WP_000799914.1	ATP-binding protein [Salmonella enterica]	Salmonella enterica	28901	Bacteria>Proteobacteria	66.94	47.72	241	WP_000800011	ref|WP_000800011.1|	125	1	4	244	245	7	246	249	1.26e-53	182	68.05	BProteo_Senterica_WP_000800011.1	BProteo_Ecoli_WP_000799914.1	2.312	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000800012.1	WP_000799914.1	MULTISPECIES: ATP-binding protein [Salmonella]	Salmonella	590	Bacteria>Proteobacteria	66.94	48.13	241	WP_000800012	ref|WP_000800012.1|	124	1	4	244	245	7	246	249	1.04e-53	183	68.05	BProteo_S_WP_000800012.1	BProteo_Ecoli_WP_000799914.1	2.312	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000800013.1	WP_000799914.1	ATP-binding protein [Salmonella enterica]	Salmonella enterica	28901	Bacteria>Proteobacteria	67.34	48.13	241	WP_000800013	ref|WP_000800013.1|	124	1	4	244	245	7	246	249	3.19e-54	184	68.46	BProteo_Senterica_WP_000800013.1	BProteo_Ecoli_WP_000799914.1	2.312	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000800014.1	WP_000799914.1	ATP-binding protein [Salmonella enterica]	Salmonella enterica	28901	Bacteria>Proteobacteria	66.94	48.13	241	WP_000800014	ref|WP_000800014.1|	124	1	4	244	245	7	246	249	8.27e-54	183	68.05	BProteo_Senterica_WP_000800014.1	BProteo_Ecoli_WP_000799914.1	2.312	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_000800016.1	WP_000799914.1	ATP-binding protein [Salmonella enterica]	Salmonella	590	Bacteria>Proteobacteria	66.12	46.89	241	WP_000800016	ref|WP_000800016.1|;ref|YP_007011021.1|	127	1	4	244	245	7	246	249	8.77e-53	180	67.22	BProteo_S_WP_000800016.1	BProteo_Ecoli_WP_000799914.1	2.312	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_001373011.1	WP_000799914.1	ATP-binding protein [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	69.39	48.32	238	WP_001373011	ref|WP_001373011.1|	122	1	7	244	245	9	245	248	7.98e-53	180	71.43	BProteo_Ecoli_WP_001373011.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_001406831.1	WP_000799914.1	DNA replication protein DnaC [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	99.18	99.18	245	WP_001406831	ref|WP_001406831.1|	2	0	1	245	245	1	245	245	1.56e-65	213	99.18	BProteo_Ecoli_WP_001406831.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_001409081.1	WP_000799914.1	MULTISPECIES: ATP-binding protein [Escherichia]	Escherichia	561	Bacteria>Proteobacteria	69.39	48.74	238	WP_001409081	ref|WP_001409081.1|	121	1	7	244	245	9	245	248	1.68e-53	182	71.43	BProteo_E_WP_001409081.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_001468484.1	WP_000799914.1	MULTISPECIES: DNA replication protein DnaC [Escherichia]	Escherichia	561	Bacteria>Proteobacteria	99.59	98.37	245	WP_001468484	ref|WP_001468484.1|	4	0	1	245	245	1	245	245	3.52e-65	211	99.59	BProteo_E_WP_001468484.1	BProteo_Ecoli_WP_000799914.1	1.538	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
WP_001480426.1	WP_000799914.1	ATP-binding protein [Escherichia coli]	Escherichia coli	562	Bacteria>Proteobacteria	68.98	47.9	238	WP_001480426	ref|WP_001480426.1|	123	1	7	244	245	9	245	248	8.07e-53	180	71.01	BProteo_Ecoli_WP_001480426.1	BProteo_Ecoli_WP_000799914.1	3.147	IstB_IS21	AAA_5		P-loop containing nucleotide triphosphate hydrolases		""	P-loop containing nucleoside triphosphate hydrolases	""	
