AccNum	Query	STitle	Species	TaxID	Lineage	PcPositive	PcIdentity	AlnLength	SAccNum	SAllSeqID	Mismatch	GapOpen	QStart	QEnd	QLength	SStart	SEnd	SLength	EValue	BitScore	PcPosOrig	Name	QueryName	ClusterID	DomArch.Pfam	DomArch.SMART	DomArch.Phobius	DomArch.Gene3D	DomArch.TMHMM	DomArch.SignalP_GRAM_POSITIVE	DomArch.SUPERFAMILY	DomArch.MobiDBLite	DomArch.TIGRFAM
WP_002016457.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	58.54	39.77	440	WP_002016457	ref|WP_002016457.1|	254	4	13	447	468	8	441	453	0	630	62.27	BFirmic_B_WP_002016457.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002089943.1	WP_078775872.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	58.54	39.77	440	WP_002089943	ref|WP_002089943.1|	254	4	13	447	468	8	441	453	0	629	62.27	BFirmic_Bcereus_WP_002089943.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002113222.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus	1386	Bacteria>Firmicutes	58.54	39.77	440	WP_002113222	ref|WP_002113222.1|	254	4	13	447	468	8	441	453	0	629	62.27	BFirmic_B_WP_002113222.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002123579.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus	1386	Bacteria>Firmicutes	58.54	39.77	440	WP_002123579	ref|WP_002123579.1|	254	4	13	447	468	8	441	453	0	629	62.27	BFirmic_B_WP_002123579.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002144569.1	WP_078775872.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	58.54	39.77	440	WP_002144569	ref|WP_002144569.1|	254	4	13	447	468	8	441	453	0	628	62.27	BFirmic_Bcereus_WP_002144569.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002174501.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	58.54	40	440	WP_002174501	ref|WP_002174501.1|	253	4	13	447	468	8	441	453	0	631	62.27	BFirmic_B_WP_002174501.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002691651.1	WP_078775872.1	replicative DNA helicase [Beggiatoa alba]	Beggiatoa alba	1022	Bacteria>Proteobacteria	56.62	39.14	442	WP_002691651	ref|WP_002691651.1|	255	7	13	446	468	24	459	470	0	622	59.95	BProteo_Balba_WP_002691651.1	BFibrob_F_WP_078775872.1	29.1	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003095622.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Pseudomonas]	Pseudomonas	286	Bacteria>Proteobacteria	56.41	38.2	445	WP_003095622	ref|WP_003095622.1|	261	7	13	449	468	18	456	464	0	619	59.33	BProteo_P_WP_003095622.1	BFibrob_F_WP_078775872.1	2.48	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003100012.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Pseudomonas]	Pseudomonas	286	Bacteria>Proteobacteria	56.41	38.2	445	WP_003100012	ref|WP_003100012.1|	261	7	13	449	468	18	456	464	0	618	59.33	BProteo_P_WP_003100012.1	BFibrob_F_WP_078775872.1	2.48	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003112283.1	WP_078775872.1	replicative DNA helicase [Pseudomonas aeruginosa]	Pseudomonas aeruginosa	287	Bacteria>Proteobacteria	56.41	38.2	445	WP_003112283	ref|WP_003112283.1|;ref|NP_253618.1|	261	7	13	449	468	18	456	464	0	619	59.33	BProteo_Paeruginosa_WP_003112283.1	BFibrob_F_WP_078775872.1	2.48	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003123567.1	WP_078775872.1	replicative DNA helicase [Pseudomonas aeruginosa]	Pseudomonas aeruginosa	287	Bacteria>Proteobacteria	56.41	38.2	445	WP_003123567	ref|WP_003123567.1|	261	7	13	449	468	18	456	464	0	619	59.33	BProteo_Paeruginosa_WP_003123567.1	BFibrob_F_WP_078775872.1	2.48	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003177980.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	60.47	39.02	451	WP_003177980	ref|WP_003177980.1|	263	5	13	458	468	8	451	454	0	628	62.75	BFirmic_B_WP_003177980.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003202566.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	58.97	39.73	443	WP_003202566	ref|WP_003202566.1|	256	4	10	447	468	5	441	453	0	640	62.3	BFirmic_B_WP_003202566.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003214779.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	60.26	38.89	450	WP_003214779	ref|WP_003214779.1|	263	5	13	457	468	8	450	454	0	625	62.67	BFirmic_B_WP_003214779.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003219149.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	60.04	38.44	450	WP_003219149	ref|WP_003219149.1|	265	5	13	457	468	8	450	454	0	626	62.44	BFirmic_B_WP_003219149.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003226923.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillaceae	186817	Bacteria>Firmicutes	60.04	38.44	450	WP_003226923	ref|WP_003226923.1|;ref|NP_391924.2|	265	5	13	457	468	8	450	454	0	626	62.44	BFirmic_B_WP_003226923.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003253846.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Bacillaceae]	Parageobacillus thermoglucosidasius	1426	Bacteria>Firmicutes	59.83	39.24	446	WP_003253846	ref|WP_003253846.1|	260	4	7	447	468	2	441	454	0	630	62.78	BFirmic_Pthermoglucosidasius_WP_003253846.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003320535.1	WP_078775872.1	replicative DNA helicase [Bacillus alcalophilus]	Alkalihalobacillus alcalophilus	1445	Bacteria>Firmicutes	58.55	37.72	448	WP_003320535	ref|WP_003320535.1|	268	4	10	452	468	5	446	454	0	622	61.16	BFirmic_Aalcalophilus_WP_003320535.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003326106.1	WP_078775872.1	replicative DNA helicase [Bacillus atrophaeus]	Bacillus atrophaeus	1452	Bacteria>Firmicutes	59.62	38.22	450	WP_003326106	ref|WP_003326106.1|	266	5	13	457	468	8	450	454	0	619	62	BFirmic_Batrophaeus_WP_003326106.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003329743.1	WP_078775872.1	replicative DNA helicase [Bacillus azotoformans]	Bacillus azotoformans	1454	Bacteria>Firmicutes	58.98	38.62	448	WP_003329743	ref|WP_003329743.1|	264	4	10	452	468	5	446	451	0	631	61.61	BFirmic_Bazotoformans_WP_003329743.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003334014.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Brevibacillus]	Brevibacillus	55080	Bacteria>Firmicutes	57.05	39.82	442	WP_003334014	ref|WP_003334014.1|	256	4	10	447	468	5	440	448	0	625	60.41	BFirmic_B_WP_003334014.1	BFibrob_F_WP_078775872.1	3.3	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003347045.1	WP_078775872.1	replicative DNA helicase [Bacillus methanolicus]	Bacillus methanolicus	1471	Bacteria>Firmicutes	57.9	39.24	446	WP_003347045	ref|WP_003347045.1|	260	4	7	447	468	2	441	454	0	632	60.76	BFirmic_Bmethanolicus_WP_003347045.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003351598.1	WP_078775872.1	replicative DNA helicase [Bacillus methanolicus]	Bacillus methanolicus	1471	Bacteria>Firmicutes	57.47	38.79	446	WP_003351598	ref|WP_003351598.1|	262	4	7	447	468	2	441	454	0	632	60.31	BFirmic_Bmethanolicus_WP_003351598.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003353446.1	WP_078775872.1	replicative DNA helicase [Bacillus smithii]	Bacillus smithii	1479	Bacteria>Firmicutes	57.91	39.77	440	WP_003353446	ref|WP_003353446.1|	254	4	13	447	468	8	441	454	0	632	61.59	BFirmic_Bsmithii_WP_003353446.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003388825.1	WP_078775872.1	replicative DNA helicase [Brevibacillus borstelensis]	Brevibacillus borstelensis	45462	Bacteria>Firmicutes	57.9	39.64	439	WP_003388825	ref|WP_003388825.1|	255	4	13	447	468	8	440	449	0	633	61.73	BFirmic_Bborstelensis_WP_003388825.1	BFibrob_F_WP_078775872.1	3.3	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003397564.1	WP_078775872.1	replicative DNA helicase [Anoxybacillus flavithermus]	Anoxybacillus	150247	Bacteria>Firmicutes	59.62	39.28	443	WP_003397564	ref|WP_003397564.1|	258	4	10	447	468	5	441	454	0	638	62.98	BFirmic_A_WP_003397564.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003473127.1	WP_078775872.1	replicative DNA helicase [Gracilibacillus halophilus]	Gracilibacillus halophilus	470864	Bacteria>Firmicutes	57.91	38.96	444	WP_003473127	ref|WP_003473127.1|	260	4	9	447	468	4	441	453	0	627	61.04	BFirmic_Ghalophilus_WP_003473127.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003513535.1	WP_078775872.1	replicative DNA helicase [Hungateiclostridium thermocellum]	Hungateiclostridium thermocellum	1515	Bacteria>Firmicutes	58.12	42.05	440	WP_003513535	ref|WP_003513535.1|	245	4	12	447	468	7	440	445	0	621	61.82	BFirmic_Hthermocellum_WP_003513535.1	BFibrob_F_WP_078775872.1	5.17	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003544213.1	WP_078775872.1	replicative DNA helicase [Desulfotomaculum nigrificans]	Desulfotomaculum nigrificans	1565	Bacteria>Firmicutes	58.55	41.31	443	WP_003544213	ref|WP_003544213.1|	250	4	13	451	468	4	440	440	0	622	61.85	BFirmic_Dnigrificans_WP_003544213.1	BFibrob_F_WP_078775872.1	53.1	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003718135.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Listeria]	Listeria	1637	Bacteria>Firmicutes	58.98	39.95	448	WP_003718135	ref|WP_003718135.1|	258	4	10	452	468	5	446	450	0	630	61.61	BFirmic_L_WP_003718135.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003721677.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Listeria]	Listeria	1637	Bacteria>Firmicutes	58.76	39.95	448	WP_003721677	ref|WP_003721677.1|;ref|NP_463587.1|	258	4	10	452	468	5	446	450	0	628	61.38	BFirmic_L_WP_003721677.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003740076.1	WP_078775872.1	replicative DNA helicase [Listeria monocytogenes]	Listeria monocytogenes	1639	Bacteria>Firmicutes	58.76	39.95	448	WP_003740076	ref|WP_003740076.1|	258	4	10	452	468	5	446	450	0	628	61.38	BFirmic_Lmonocytogenes_WP_003740076.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003756719.1	WP_078775872.1	replicative DNA helicase [Listeria grayi]	Listeria grayi	1641	Bacteria>Firmicutes	58.54	40	440	WP_003756719	ref|WP_003756719.1|	253	4	13	447	468	8	441	455	0	627	62.27	BFirmic_Lgrayi_WP_003756719.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003871293.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Thermoanaerobacter]	Thermoanaerobacter	1754	Bacteria>Firmicutes	59.19	40.09	439	WP_003871293	ref|WP_003871293.1|	252	5	13	447	468	5	436	442	0	617	63.1	BFirmic_T_WP_003871293.1	BFibrob_F_WP_078775872.1	17.3	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_004233370.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Lysinibacillus]	Lysinibacillus	400634	Bacteria>Firmicutes	58.54	40.32	439	WP_004233370	ref|WP_004233370.1|	251	4	13	446	468	8	440	453	0	634	62.41	BFirmic_L_WP_004233370.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_004393100.1	WP_078775872.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	59.18	39.32	440	WP_004393100	ref|WP_004393100.1|	256	4	13	447	468	8	441	454	0	623	62.95	BFirmic_B_WP_004393100.1	BFibrob_F_WP_078775872.1	1.786	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_004619086.1	WP_078775872.1	replicative DNA helicase [Ruminiclostridium papyrosolvens]	Ruminiclostridium papyrosolvens	29362	Bacteria>Firmicutes	58.33	41.72	441	WP_004619086	ref|WP_004619086.1|	246	4	12	447	468	7	441	446	0	633	61.9	BFirmic_Rpapyrosolvens_WP_004619086.1	BFibrob_F_WP_078775872.1	5.17	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_004625123.1	WP_078775872.1	replicative DNA helicase [Ruminiclostridium cellobioparum]	Ruminiclostridium cellobioparum	29355	Bacteria>Firmicutes	58.98	40.14	441	WP_004625123	ref|WP_004625123.1|	253	4	12	447	468	7	441	446	0	627	62.59	BFirmic_Rcellobioparum_WP_004625123.1	BFibrob_F_WP_078775872.1	5.17	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
